;Proband;MappingMethod;NumLayers;Completed_Abs;Completed_Rel;Failed_Abs;Failed_Rel;Terminated_Abs;Terminated_Rel;Sum;Sum_Rel
138;8; widening;6;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
139;8; widening;9;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
140;8; widening;12;9;0.6;0;0.0;6;0.4;15;1.0
141;8; widening;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
142;8; widening;18;4;0.26666666666666666;0;0.0;11;0.7333333333333333;15;1.0
143;8; widening;21;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
144;9; densening;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
145;9; densening;9;12;0.8;0;0.0;3;0.2;15;1.0
146;9; densening;12;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
147;9; densening;15;13;0.8666666666666667;1;0.06666666666666667;1;0.06666666666666667;15;1.0
148;9; densening;18;12;0.8;0;0.0;3;0.2;15;1.0
149;9; densening;21;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
150;9; direct;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
151;9; direct;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
152;9; direct;12;15;1.0;0;0.0;0;0.0;15;1.0
153;9; direct;15;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
154;9; direct;18;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
155;9; direct;21;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
156;9; widening;6;12;0.8;0;0.0;3;0.2;15;1.0
157;9; widening;9;9;0.6;0;0.0;6;0.4;15;1.0
158;9; widening;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
159;9; widening;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
160;9; widening;18;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
161;9; widening;21;7;0.4666666666666667;0;0.0;8;0.5333333333333333;15;1.0
162;10; densening;6;5;0.3333333333333333;1;0.06666666666666667;9;0.6;15;1.0
